id,category,pos_human,part_id
149,Democratic Party,50,124
149,Democratic Party,0,542
149,Democratic Party,23,548
149,Democratic Party,12,478
149,Democratic Party,50,105
149,Democratic Party,29,167
149,Democratic Party,14,56
149,Democratic Party,25,333
149,Democratic Party,,430
149,Democratic Party,18,434
149,Democratic Party,9,205
149,Democratic Party,38,446
149,Democratic Party,22,78
149,Democratic Party,26,246
149,Democratic Party,26,237
149,Democratic Party,16,397
149,Democratic Party,81,584
865,Democratic Party,19,205
865,Democratic Party,6,71
865,Democratic Party,16,397
865,Democratic Party,16,167
865,Democratic Party,16,430
865,Democratic Party,0,542
865,Democratic Party,37,333
865,Democratic Party,9,39
865,Democratic Party,29,246
865,Democratic Party,7,434
865,Democratic Party,87,548
865,Democratic Party,0,446
865,Democratic Party,13,299
865,Democratic Party,0,478
865,Democratic Party,21,124
865,Democratic Party,60,105
865,Democratic Party,5,237
865,Democratic Party,14,78
865,Democratic Party,30,56
865,Democratic Party,79,584
581,Democratic Party,23,71
581,Democratic Party,0,299
581,Democratic Party,23,237
581,Democratic Party,52,124
581,Democratic Party,0,105
581,Democratic Party,13,333
581,Democratic Party,82,430
581,Democratic Party,24,205
581,Democratic Party,24,167
581,Democratic Party,27,397
581,Democratic Party,14,434
581,Democratic Party,23,56
581,Democratic Party,26,478
581,Democratic Party,0,542
581,Democratic Party,10,39
581,Democratic Party,21,78
581,Democratic Party,21,446
581,Democratic Party,38,246
581,Democratic Party,34,548
581,Democratic Party,20,584
295,Democratic Party,51,542
295,Democratic Party,26,56
295,Democratic Party,20,397
295,Democratic Party,62,430
295,Democratic Party,71,478
295,Democratic Party,50,105
295,Democratic Party,5,237
295,Democratic Party,,246
295,Democratic Party,45,78
295,Democratic Party,43,205
295,Democratic Party,70,333
295,Democratic Party,0,446
295,Democratic Party,96,548
295,Democratic Party,61,299
295,Democratic Party,47,124
295,Democratic Party,6,71
295,Democratic Party,22,434
295,Democratic Party,,167
295,Democratic Party,19,584
295,Democratic Party,38,39
501,Democratic Party,30,246
501,Democratic Party,27,78
501,Democratic Party,14,56
501,Democratic Party,0,237
501,Democratic Party,5,39
501,Democratic Party,25,205
501,Democratic Party,12,71
501,Democratic Party,14,430
501,Democratic Party,25,446
501,Democratic Party,54,124
501,Democratic Party,32,333
501,Democratic Party,27,434
501,Democratic Party,0,105
501,Democratic Party,15,397
501,Democratic Party,4,299
501,Democratic Party,1,584
501,Democratic Party,31,478
501,Democratic Party,0,542
501,Democratic Party,85,548
501,Democratic Party,30,167
172,Democratic Party,24,542
172,Democratic Party,60,333
172,Democratic Party,68,446
172,Democratic Party,80,430
172,Democratic Party,54,167
172,Democratic Party,35,56
172,Democratic Party,91,71
172,Democratic Party,43,246
172,Democratic Party,79,434
172,Democratic Party,76,237
172,Democratic Party,76,39
172,Democratic Party,29,397
172,Democratic Party,30,205
172,Democratic Party,78,478
172,Democratic Party,100,105
172,Democratic Party,34,548
172,Democratic Party,49,78
172,Democratic Party,56,124
172,Democratic Party,34,584
172,Democratic Party,58,299
883,Republican Party,91,169
883,Republican Party,100,275
883,Republican Party,26,437
883,Republican Party,100,541
883,Republican Party,82,499
883,Republican Party,100,276
883,Republican Party,86,374
883,Republican Party,77,370
883,Republican Party,100,112
883,Republican Party,70,16
883,Republican Party,100,314
883,Republican Party,,321
883,Republican Party,81,202
883,Republican Party,100,489
883,Republican Party,72,428
883,Republican Party,99,567
883,Republican Party,97,50
883,Republican Party,100,218
883,Republican Party,100,418
495,Republican Party,69,428
495,Republican Party,100,218
495,Republican Party,100,275
495,Republican Party,100,112
495,Republican Party,86,541
495,Republican Party,100,314
495,Republican Party,88,202
495,Republican Party,100,437
495,Republican Party,83,276
495,Republican Party,72,489
495,Republican Party,80,567
495,Republican Party,92,169
495,Republican Party,93,16
495,Republican Party,36,499
495,Republican Party,84,374
495,Republican Party,100,321
495,Republican Party,100,418
495,Republican Party,94,50
495,Republican Party,75,370
689,Republican Party,,499
689,Republican Party,0,218
689,Republican Party,45,418
689,Republican Party,,276
689,Republican Party,3,16
689,Republican Party,14,541
689,Republican Party,11,112
689,Republican Party,27,437
689,Republican Party,34,370
689,Republican Party,50,321
689,Republican Party,21,169
689,Republican Party,50,314
689,Republican Party,36,275
689,Republican Party,46,567
689,Republican Party,,202
689,Republican Party,,374
689,Republican Party,14,489
689,Republican Party,3,50
689,Republican Party,45,428
282,Republican Party,57,321
282,Republican Party,,218
282,Republican Party,,499
282,Republican Party,,428
282,Republican Party,,370
282,Republican Party,,16
282,Republican Party,,276
282,Republican Party,,489
282,Republican Party,,50
282,Republican Party,,374
282,Republican Party,68,541
282,Republican Party,,112
282,Republican Party,50,437
282,Republican Party,,314
282,Republican Party,,418
282,Republican Party,,169
282,Republican Party,,275
282,Republican Party,,567
282,Republican Party,,202
823,Republican Party,,218
823,Republican Party,,16
823,Republican Party,60,275
823,Republican Party,51,541
823,Republican Party,59,499
823,Republican Party,50,112
823,Republican Party,32,202
823,Republican Party,58,370
823,Republican Party,52,321
823,Republican Party,50,169
823,Republican Party,50,276
823,Republican Party,50,314
823,Republican Party,50,437
823,Republican Party,50,428
823,Republican Party,,50
823,Republican Party,,374
823,Republican Party,54,489
823,Republican Party,50,567
823,Republican Party,60,418
514,Republican Party,67,370
514,Republican Party,46,202
514,Republican Party,51,567
514,Republican Party,85,169
514,Republican Party,54,321
514,Republican Party,50,218
514,Republican Party,53,428
514,Republican Party,10,16
514,Republican Party,84,374
514,Republican Party,52,314
514,Republican Party,58,418
514,Republican Party,54,50
514,Republican Party,31,275
514,Republican Party,57,499
514,Republican Party,19,541
514,Republican Party,72,489
514,Republican Party,100,437
514,Republican Party,62,112
514,Republican Party,,276
609,Republican Party,79,541
609,Republican Party,66,370
609,Republican Party,50,276
609,Republican Party,45,50
609,Republican Party,36,275
609,Republican Party,48,499
609,Republican Party,28,418
609,Republican Party,24,314
609,Republican Party,8,16
609,Republican Party,50,321
609,Republican Party,50,428
609,Republican Party,50,218
609,Republican Party,43,489
609,Republican Party,50,437
609,Republican Party,50,374
609,Republican Party,40,567
609,Republican Party,36,202
609,Republican Party,50,169
609,Republican Party,25,112
583,Republican Party,96,50
583,Republican Party,100,437
583,Republican Party,100,169
583,Republican Party,90,489
583,Republican Party,100,321
583,Republican Party,,218
583,Republican Party,86,541
583,Republican Party,85,202
583,Republican Party,99,275
583,Republican Party,100,314
583,Republican Party,100,418
583,Republican Party,75,428
583,Republican Party,22,499
583,Republican Party,83,112
583,Republican Party,81,276
583,Republican Party,73,370
583,Republican Party,86,374
583,Republican Party,100,16
583,Republican Party,85,567
99,Republican Party,61,218
99,Republican Party,61,276
99,Republican Party,80,428
99,Republican Party,72,112
99,Republican Party,61,567
99,Republican Party,39,489
99,Republican Party,85,169
99,Republican Party,85,437
99,Republican Party,63,499
99,Republican Party,4,275
99,Republican Party,72,202
99,Republican Party,27,418
99,Republican Party,29,370
99,Republican Party,53,321
99,Republican Party,96,374
99,Republican Party,64,541
99,Republican Party,0,314
99,Republican Party,1,16
99,Republican Party,81,50
137,Republican Party,,112
137,Republican Party,51,321
137,Republican Party,50,437
137,Republican Party,,370
137,Republican Party,,314
137,Republican Party,,428
137,Republican Party,,418
137,Republican Party,,499
137,Republican Party,,541
137,Republican Party,,202
137,Republican Party,,218
137,Republican Party,,374
137,Republican Party,,567
137,Republican Party,,275
137,Republican Party,,169
137,Republican Party,,16
137,Republican Party,,489
137,Republican Party,,276
137,Republican Party,,50
727,Republican Party,10,437
727,Republican Party,25,50
727,Republican Party,29,370
727,Republican Party,50,218
727,Republican Party,,112
727,Republican Party,,489
727,Republican Party,,321
727,Republican Party,,16
727,Republican Party,,374
727,Republican Party,,567
727,Republican Party,,428
727,Republican Party,,276
727,Republican Party,29,541
727,Republican Party,13,275
727,Republican Party,50,314
727,Republican Party,41,202
727,Republican Party,,499
727,Republican Party,,418
727,Republican Party,50,169
130,Republican Party,100,275
130,Republican Party,29,499
130,Republican Party,100,321
130,Republican Party,100,541
130,Republican Party,79,370
130,Republican Party,100,418
130,Republican Party,100,169
130,Republican Party,100,314
130,Republican Party,93,374
130,Republican Party,76,428
130,Republican Party,100,16
130,Republican Party,100,437
130,Republican Party,87,567
130,Republican Party,100,112
130,Republican Party,100,489
130,Republican Party,100,218
130,Republican Party,100,276
130,Republican Party,95,50
130,Republican Party,100,202
694,Republican Party,,321
694,Republican Party,9,16
694,Republican Party,,276
694,Republican Party,25,370
694,Republican Party,35,541
694,Republican Party,,218
694,Republican Party,50,169
694,Republican Party,0,314
694,Republican Party,50,437
694,Republican Party,25,418
694,Republican Party,50,112
694,Republican Party,,499
694,Republican Party,,428
694,Republican Party,,374
694,Republican Party,,50
694,Republican Party,51,567
694,Republican Party,43,202
694,Republican Party,45,275
694,Republican Party,,489
861,Republican Party,50,428
861,Republican Party,,50
861,Republican Party,50,169
861,Republican Party,17,541
861,Republican Party,2,16
861,Republican Party,,321
861,Republican Party,59,489
861,Republican Party,49,218
861,Republican Party,32,275
861,Republican Party,,374
861,Republican Party,50,314
861,Republican Party,,418
861,Republican Party,,276
861,Republican Party,,112
861,Republican Party,41,202
861,Republican Party,50,437
861,Republican Party,,499
861,Republican Party,27,370
861,Republican Party,,567
188,Republican Party,97,50
188,Republican Party,89,374
188,Republican Party,100,418
188,Republican Party,100,169
188,Republican Party,100,218
188,Republican Party,65,370
188,Republican Party,100,541
188,Republican Party,100,314
188,Republican Party,70,428
188,Republican Party,100,489
188,Republican Party,100,437
188,Republican Party,100,112
188,Republican Party,100,276
188,Republican Party,97,567
188,Republican Party,30,499
188,Republican Party,93,202
188,Republican Party,100,16
188,Republican Party,100,321
188,Republican Party,100,275
224,Democratic Party,,374
224,Democratic Party,22,169
224,Democratic Party,,50
224,Democratic Party,,314
224,Democratic Party,95,16
224,Democratic Party,,428
224,Democratic Party,8,489
224,Democratic Party,45,567
224,Democratic Party,,276
224,Democratic Party,33,112
224,Democratic Party,0,437
224,Democratic Party,,418
224,Democratic Party,59,321
224,Democratic Party,,202
224,Democratic Party,,218
224,Democratic Party,38,370
224,Democratic Party,15,275
224,Democratic Party,48,541
224,Democratic Party,,499
443,Democratic Party,49,321
443,Democratic Party,50,314
443,Democratic Party,62,16
443,Democratic Party,45,418
443,Democratic Party,50,437
443,Democratic Party,50,499
443,Democratic Party,,218
443,Democratic Party,75,169
443,Democratic Party,,112
443,Democratic Party,69,370
443,Democratic Party,,374
443,Democratic Party,50,202
443,Democratic Party,70,275
443,Democratic Party,50,428
443,Democratic Party,,276
443,Democratic Party,,567
443,Democratic Party,56,489
443,Democratic Party,31,541
443,Democratic Party,,50
704,Democratic Party,,428
704,Democratic Party,,16
704,Democratic Party,,202
704,Democratic Party,,541
704,Democratic Party,23,437
704,Democratic Party,,370
